,Unnamed: 0,static_text,log_level,tokens,pos,posNum
2523,413,"No access to setStoragePolicy on FileSystem from the SecurityManager; HDFS-6584, HDFS-9345 not available. This is unusual and probably warrants an email to the user@hbase mailing list. Please be sure to include a link to your configs, and logs that include this message and period of time before it. Logs around service start up will probably be useful as well.",warn,"[No, access, to, setStoragePolicy, on, FileSystem, from, the, SecurityManager, HDFS, 6584, HDFS, 9345, not, available, This, is, unusual, and, probably, warrants, an, email, to, the, user, hbase, mailing, list, Please, be, sure, to, include, a, link, to, your, configs, and, logs, that, include, this, message, and, period, of, time, before, it, Logs, around, service, start, up, will, probably, be, useful, as, well]","['DET', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'ADP', 'DET', 'PROPN', 'NOUN', 'NUM', 'PROPN', 'NUM', 'PART', 'ADJ', 'PRON', 'AUX', 'ADJ', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'INTJ', 'AUX', 'ADJ', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'NOUN', 'CCONJ', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'SCONJ', 'PRON', 'VERB', 'ADV', 'NOUN', 'VERB', 'ADP', 'AUX', 'ADV', 'AUX', 'ADJ', 'ADV', 'ADV']","[90, 92, 85, 96, 85, 96, 85, 90, 96, 92, 93, 96, 93, 94, 84, 95, 87, 84, 89, 86, 100, 90, 92, 85, 90, 92, 92, 92, 92, 91, 87, 84, 94, 100, 90, 92, 85, 95, 92, 89, 92, 95, 100, 90, 92, 89, 92, 85, 92, 98, 95, 100, 86, 92, 100, 85, 87, 86, 87, 84, 86, 86]"
2524,15977,"[*] can not be imported as a dangling index, as there is already another index with the same name but a different uuid. local index will be ignored (but not deleted)",warn,"[ , can, not, be, imported, as, a, dangling, index, as, there, is, already, another, index, with, the, same, name, but, a, different, uuid, local, index, will, be, ignored, but, not, deleted]","['SPACE', 'AUX', 'PART', 'AUX', 'VERB', 'ADP', 'DET', 'VERB', 'NOUN', 'SCONJ', 'PRON', 'VERB', 'ADV', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'AUX', 'AUX', 'VERB', 'CCONJ', 'PART', 'VERB']","[103, 87, 94, 87, 100, 85, 90, 100, 92, 98, 95, 100, 86, 90, 92, 85, 90, 84, 92, 89, 90, 84, 84, 84, 92, 87, 87, 100, 89, 94, 100]"
2525,15067,unexpected exception local:* from:* to:*,warn,"[unexpected, exception, local, from, to]","['ADJ', 'NOUN', 'ADJ', 'ADP', 'ADP']","[84, 92, 84, 85, 85]"
2526,5434,Unable to list children of znode ,warn,"[Unable, to, list, children, of, znode]","['ADJ', 'PART', 'VERB', 'NOUN', 'ADP', 'NOUN']","[84, 94, 100, 92, 85, 92]"
2527,2070,unassignRegion specifier type: expected:  |  actual: ,warn,"[unassignRegion, specifier, type, expected, actual]","['VERB', 'ADJ', 'NOUN', 'VERB', 'ADJ']","[100, 84, 92, 100, 84]"
2528,4836,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
2529,8869,Using custom thrift server * on * : *,info,"[Using, custom, thrift, server, on]","['VERB', 'NOUN', 'NOUN', 'NOUN', 'ADP']","[100, 92, 92, 92, 85]"
2530,6985,"Number of parallel downloads set to 1, (sampler name=*)",warn,"[Number, of, parallel, downloads, set, to, 1, sampler, name]","['NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADP', 'NUM', 'NOUN', 'NOUN']","[92, 85, 84, 92, 100, 85, 93, 92, 92]"
2531,6200,Will generate report at end of test from  results file: *,info,"[Will, generate, report, at, end, of, test, from, results, file]","['AUX', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN']","[87, 100, 92, 85, 92, 85, 92, 85, 92, 92]"
2532,14660,secureClientPortAddress is *,info,"[secureClientPortAddress, is]","['NOUN', 'AUX']","[92, 87]"
2533,14850,Could not register connection,warn,"[Could, not, register, connection]","['AUX', 'PART', 'VERB', 'NOUN']","[87, 94, 100, 92]"
2534,1163,Adding peer * to hfile reference queue.,info,"[Adding, peer, to, hfile, reference, queue]","['VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN']","[100, 92, 85, 84, 92, 92]"
2535,12067,Top* operator is using LRU caches key-size: *,info,"[Top, operator, is, using, LRU, caches, key, size]","['ADJ', 'NOUN', 'AUX', 'VERB', 'PROPN', 'NOUN', 'ADJ', 'NOUN']","[84, 92, 87, 100, 96, 92, 84, 92]"
2536,6425,Shutdown Test detected by thread: *,info,"[Shutdown, Test, detected, by, thread]","['PROPN', 'NOUN', 'VERB', 'ADP', 'NOUN']","[96, 92, 100, 85, 92]"
2537,2126,Going to update the region  |  with the new favored nodes ,info,"[Going, to, update, the, region, with, the, new, favored, nodes]","['VERB', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'VERB', 'NOUN']","[100, 94, 100, 90, 92, 85, 90, 84, 100, 92]"
2538,2462,Attempting to enable the table ,info,"[Attempting, to, enable, the, table]","['VERB', 'PART', 'VERB', 'DET', 'NOUN']","[100, 94, 100, 90, 92]"
2539,11084,Shutting down Flink Mini Cluster,info,"[Shutting, down, Flink, Mini, Cluster]","['VERB', 'ADP', 'PROPN', 'PROPN', 'PROPN']","[100, 85, 96, 96, 96]"
2540,4828,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
2541,11081,Starting RPC Service(s),info,"[Starting, RPC, Service, s]","['VERB', 'PROPN', 'PROPN', 'PART']","[100, 96, 96, 94]"
2542,17366,[*] created the refresh token while authenticated by [*] but is now authenticated by [*],warn,"[ , created, the, refresh, token, while, authenticated, by, but, is, now, authenticated, by]","['SPACE', 'VERB', 'DET', 'ADJ', 'NOUN', 'SCONJ', 'VERB', 'ADP', 'CCONJ', 'AUX', 'ADV', 'VERB', 'ADP']","[103, 100, 90, 84, 92, 98, 100, 85, 89, 87, 86, 100, 85]"
2543,4531,Mob directory  |  does not exist.  Likely the table is deleted. Skipping.,warn,"[Mob, directory, does, not, exist, Likely, the, table, is, deleted, Skipping]","['NOUN', 'NOUN', 'AUX', 'PART', 'VERB', 'ADV', 'DET', 'NOUN', 'AUX', 'VERB', 'VERB']","[92, 92, 87, 94, 100, 86, 90, 92, 87, 100, 100]"
2544,15634,updating number_of_replicas to [*] for indices *,info,"[updating, number_of_replicas, to, for, indices]","['VERB', 'PROPN', 'ADP', 'ADP', 'NOUN']","[100, 96, 85, 85, 92]"
2545,14858,Ignoring proposal,warn,"[Ignoring, proposal]","['VERB', 'NOUN']","[100, 92]"
2546,7948,User Requested secondary index re-build for */* indexes: *,info,"[User, Requested, secondary, index, re, build, for, indexes]","['NOUN', 'VERB', 'ADJ', 'NOUN', 'PART', 'VERB', 'ADP', 'NOUN']","[92, 100, 84, 92, 94, 100, 85, 92]"
2547,42,Preemptive failure enabled for : ,warn,"[Preemptive, failure, enabled, for]","['ADJ', 'NOUN', 'VERB', 'ADP']","[84, 92, 100, 85]"
2548,9540,Loading profiles from:,info,"[Loading, profiles, from]","['NOUN', 'NOUN', 'ADP']","[92, 92, 85]"
2549,4560,mkdir failed on *,warn,"[mkdir, failed, on]","['PROPN', 'VERB', 'ADP']","[96, 100, 85]"
2550,1696,There are  |  blocks which can't be rebuilt -  | did you shrink the cache?,warn,"[There, are, blocks, which, can, t, be, rebuilt, did, you, shrink, the, cache]","['PRON', 'VERB', 'NOUN', 'PRON', 'AUX', 'AUX', 'AUX', 'VERB', 'AUX', 'PRON', 'VERB', 'DET', 'NOUN']","[95, 100, 92, 95, 87, 87, 87, 100, 87, 95, 100, 90, 92]"
2551,2078,Exception when queuing lock,warn,"[Exception, when, queuing, lock]","['NOUN', 'SCONJ', 'VERB', 'NOUN']","[92, 98, 100, 92]"
2552,2231,Skip to add SCP for * since this server should be OFFLINE already,info,"[Skip, to, add, SCP, for, since, this, server, should, be, OFFLINE, already]","['VERB', 'PART', 'VERB', 'PROPN', 'ADP', 'SCONJ', 'DET', 'NOUN', 'AUX', 'AUX', 'PROPN', 'ADV']","[100, 94, 100, 96, 85, 98, 90, 92, 87, 87, 96, 86]"
2553,4579,"Found existing old edits file and we have less entries. Deleting  | , length=",warn,"[Found, existing, old, edits, file, and, we, have, less, entries, Deleting, length]","['VERB', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN']","[100, 100, 84, 92, 92, 89, 95, 100, 84, 92, 100, 92]"
2554,9677,Duplicate @Argument annotations on class  |  for index:  |  see: ,warn,"[Duplicate, Argument, annotations, on, class, for, index, see]","['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'VERB']","[96, 96, 92, 85, 92, 85, 92, 100]"
2555,604,Restoring cluster - stopping backup master: ,info,"[Restoring, cluster, stopping, backup, master]","['VERB', 'NOUN', 'VERB', 'ADJ', 'NOUN']","[100, 92, 100, 84, 92]"
2556,4500,Including store:  |  with:  |  files for compaction for region: ,info,"[Including, store, with, files, for, compaction, for, region]","['VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN']","[100, 92, 85, 92, 85, 92, 85, 92]"
2557,14235,Failed to register with JMX,warn,"[Failed, to, register, with, JMX]","['VERB', 'PART', 'VERB', 'ADP', 'PROPN']","[100, 94, 100, 85, 96]"
2558,10944,Error while requesting partition state,info,"[Error, while, requesting, partition, state]","['NOUN', 'SCONJ', 'VERB', 'NOUN', 'NOUN']","[92, 98, 100, 92, 92]"
2559,9820,Building program from JAR file,info,"[Building, program, from, JAR, file]","['VERB', 'NOUN', 'ADP', 'PROPN', 'NOUN']","[100, 92, 85, 96, 92]"
2560,12671,Failed to create channel due to ,info,"[Failed, to, create, channel, due, to]","['VERB', 'PART', 'VERB', 'NOUN', 'ADP', 'ADP']","[100, 94, 100, 92, 85, 85]"
2561,12045,"Grace hash join: Ran out memory, choosing partition  | [%d] to spill, %d memory segments being freed",info,"[Grace, hash, join, Ran, out, memory, choosing, partition, d, to, spill, d, memory, segments, being, freed]","['NOUN', 'NOUN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'X', 'PART', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'AUX', 'VERB']","[92, 92, 92, 100, 85, 92, 92, 92, 101, 94, 100, 92, 92, 92, 87, 100]"
2562,3361,Reloading the configuration from disk.,info,"[Reloading, the, configuration, from, disk]","['VERB', 'DET', 'NOUN', 'ADP', 'NOUN']","[100, 90, 92, 85, 92]"
2563,13934,Found child node with improper name: *,warn,"[Found, child, node, with, improper, name]","['VERB', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN']","[100, 92, 92, 85, 84, 92]"
2564,546,Unable to acquire lock in  |  seconds. Another instance of profiler might be running.,warn,"[Unable, to, acquire, lock, in, seconds, Another, instance, of, profiler, might, be, running]","['ADJ', 'PART', 'VERB', 'NOUN', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'AUX', 'VERB']","[84, 94, 100, 92, 85, 92, 90, 92, 85, 92, 87, 87, 100]"
2565,10024,Removing stopped consumer thread *,info,"[Removing, stopped, consumer, thread]","['VERB', 'VERB', 'NOUN', 'NOUN']","[100, 100, 92, 92]"
2566,3920,A minimum HFile version of 3 is required to persist cell ACLs. Consider setting hfile.format.version accordingly.,info,"[A, minimum, HFile, version, of, 3, is, required, to, persist, cell, ACLs, Consider, setting, hfile, format, version, accordingly]","['DET', 'ADJ', 'PROPN', 'NOUN', 'ADP', 'NUM', 'AUX', 'VERB', 'PART', 'VERB', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADV']","[90, 84, 96, 92, 85, 93, 87, 100, 94, 100, 92, 92, 100, 100, 84, 92, 92, 86]"
2567,7754,Incomplete trailing escape (%) pattern in '%s'. The escape character (%) will be ignored.,info,"[Incomplete, trailing, escape, pattern, in, s, The, escape, character, will, be, ignored]","['ADJ', 'VERB', 'NOUN', 'NOUN', 'ADP', 'PRON', 'DET', 'NOUN', 'NOUN', 'AUX', 'AUX', 'VERB']","[84, 100, 92, 92, 85, 95, 90, 92, 92, 87, 87, 100]"
2568,14905,Leaving listener,info,"[Leaving, listener]","['VERB', 'NOUN']","[100, 92]"
2569,11676, Program Arguments: (none),info,"[ , Program, Arguments, none]","['SPACE', 'PROPN', 'PROPN', 'NOUN']","[103, 96, 96, 92]"
2570,12532,Attempt to heartbeat failed for since member id * is not valid.,info,"[Attempt, to, heartbeat, failed, for, since, member, i, d, is, not, valid]","['VERB', 'PART', 'VERB', 'VERB', 'ADP', 'SCONJ', 'NOUN', 'PROPN', 'PROPN', 'AUX', 'PART', 'ADJ']","[100, 94, 100, 100, 85, 98, 92, 96, 96, 87, 94, 84]"
2571,5482,Found new leader for znode: ,info,"[Found, new, leader, for, znode]","['VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN']","[100, 84, 92, 85, 92]"
2572,17402,users file [*] changed. updating users... ),info,"[users, file, changed, updating, users]","['NOUN', 'NOUN', 'VERB', 'VERB', 'NOUN']","[92, 92, 100, 100, 92]"
2573,14538,Unexpected exception,warn,"[Unexpected, exception]","['ADJ', 'NOUN']","[84, 92]"
2574,7922,Operation not allowed on secondary Index table (*),warn,"[Operation, not, allowed, on, secondary, Index, table]","['NOUN', 'PART', 'VERB', 'ADP', 'ADJ', 'PROPN', 'NOUN']","[92, 94, 100, 85, 84, 96, 92]"
2575,12064,The state is cleared because of state ttl. This will result in incorrect result. You can increase the state ttl to avoid this.,warn,"[The, state, is, cleared, because, of, state, ttl, This, will, result, in, incorrect, result, You, can, increase, the, state, ttl, to, avoid, this]","['DET', 'NOUN', 'AUX', 'VERB', 'SCONJ', 'ADP', 'NOUN', 'NOUN', 'PRON', 'AUX', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'NOUN', 'PART', 'VERB', 'PRON']","[90, 92, 87, 100, 98, 85, 92, 92, 95, 87, 100, 85, 84, 92, 95, 87, 100, 90, 92, 92, 94, 100, 95]"
2576,8430,Loaded * for compatibilitycassandra-topology.properties,info,"[Loaded, for, compatibilitycassandra, topology, properties]","['VERB', 'ADP', 'PROPN', 'NOUN', 'NOUN']","[100, 85, 96, 92, 92]"
2577,13802,*: error reading from stdout.,info,"[ , error, reading, from, stdout]","['SPACE', 'NOUN', 'NOUN', 'ADP', 'ADJ']","[103, 92, 92, 85, 84]"
2578,148,Taking restore-failsafe snapshot: ,info,"[Taking, restore, failsafe, snapshot]","['VERB', 'NOUN', 'ADJ', 'NOUN']","[100, 92, 84, 92]"
2579,12,Overwritten  |  regions to Meta,info,"[Overwritten, regions, to, Meta]","['ADJ', 'NOUN', 'ADP', 'NOUN']","[84, 92, 85, 92]"
2580,8059,Max sstable size of *MB is configured for *.*; having a unit of compaction this large is probably a bad idea,warn,"[Max, sstable, size, of, MB, is, configured, for, having, a, unit, of, compaction, this, large, is, probably, a, bad, idea]","['PROPN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'DET', 'ADJ', 'AUX', 'ADV', 'DET', 'ADJ', 'NOUN']","[96, 84, 92, 85, 92, 87, 100, 85, 100, 90, 92, 85, 92, 90, 84, 87, 86, 90, 84, 92]"
2581,10366,ResourceID assigned for this container: *,info,"[ResourceID, assigned, for, this, container]","['AUX', 'VERB', 'ADP', 'DET', 'NOUN']","[87, 100, 85, 90, 92]"
2582,1048,Finished  |  in ,info,"[Finished, in]","['VERB', 'ADP']","[100, 85]"
2583,5485,"Found existing leader with our ID ( | ), removing",info,"[Found, existing, leader, with, our, ID, removing]","['VERB', 'VERB', 'NOUN', 'ADP', 'PRON', 'PROPN', 'VERB']","[100, 100, 92, 85, 95, 96, 100]"
2584,1966,"RegionServerReport ignored, could not record the server: ",info,"[RegionServerReport, ignored, could, not, record, the, server]","['ADV', 'VERB', 'AUX', 'PART', 'VERB', 'DET', 'NOUN']","[86, 100, 87, 94, 100, 90, 92]"
2585,4184,Moving  |  regions from  |  to  |  servers using  |  threads .Ack Mode:,info,"[Moving, regions, from, to, servers, using, threads, Ack, Mode]","['VERB', 'NOUN', 'ADP', 'ADP', 'NOUN', 'VERB', 'NOUN', 'PROPN', 'PROPN']","[100, 92, 85, 85, 92, 100, 92, 96, 96]"
2586,8715,Update table '*/*' From * To *,info,"[Update, table, From, To]","['NOUN', 'NOUN', 'ADP', 'ADP']","[92, 92, 85, 85]"
2587,7125,Illegal transaction isolation configuration ' | ',warn,"[Illegal, transaction, isolation, configuration]","['ADJ', 'NOUN', 'NOUN', 'NOUN']","[84, 92, 92, 92]"
2588,11260,"Could not load Queryable State Client Proxy. Probable reason: flink-queryable-state-runtime is not in the classpath. To enable Queryable State, please move the flink-queryable-state-runtime jar from the opt to the lib folder.",info,"[Could, not, load, Queryable, State, Client, Proxy, Probable, reason, flink, queryable, state, runtime, is, not, in, the, classpath, To, enable, Queryable, State, please, move, the, flink, queryable, state, runtime, jar, from, the, opt, to, the, lib, folder]","['AUX', 'PART', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'AUX', 'PART', 'ADP', 'DET', 'NOUN', 'PART', 'VERB', 'PROPN', 'PROPN', 'INTJ', 'VERB', 'DET', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN']","[87, 94, 100, 96, 96, 96, 96, 84, 92, 92, 96, 96, 92, 87, 94, 85, 90, 92, 94, 100, 96, 96, 91, 100, 90, 92, 96, 96, 92, 92, 85, 90, 92, 85, 90, 92, 92]"
2589,11589,Free slot *.,info,"[Free, slot]","['ADJ', 'NOUN']","[84, 92]"
2590,11633,Unable to determine the canonical hostname. Input split assignment (such as for HDFS files) may be non-local when the canonical hostname is missing.,warn,"[Unable, to, determine, the, canonical, hostname, Input, split, assignment, such, as, for, HDFS, files, may, be, non, local, when, the, canonical, hostname, is, missing]","['ADJ', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'ADP', 'PROPN', 'NOUN', 'AUX', 'AUX', 'ADV', 'ADJ', 'SCONJ', 'DET', 'ADJ', 'NOUN', 'AUX', 'VERB']","[84, 94, 100, 90, 84, 92, 96, 92, 92, 84, 85, 85, 96, 92, 87, 87, 86, 84, 98, 90, 84, 92, 87, 100]"
2591,10183, does not contain a getter for field ,info,"[ , does, not, contain, a, getter, for, field]","['SPACE', 'AUX', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN']","[103, 87, 94, 100, 90, 92, 85, 92]"
2592,1374,"rmiSSL: | ,authenticate: | ,passwordFile: | ,accessFile:",info,"[rmiSSL, authenticate, passwordFile, accessFile]","['ADV', 'ADV', 'INTJ', 'PUNCT']","[86, 86, 91, 97]"
2593,10049,Consumer subtask * restored state: *.,info,"[Consumer, subtask, restored, state]","['NOUN', 'NOUN', 'VERB', 'NOUN']","[92, 92, 100, 92]"
2594,14788,Becoming a non-voting participant,info,"[Becoming, a, non, voting, participant]","['VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']","[100, 90, 84, 92, 92]"
2595,1122,"unable to sync slots, retry=",warn,"[unable, to, sync, slots, retry]","['ADJ', 'PART', 'VERB', 'NOUN', 'NOUN']","[84, 94, 100, 92, 92]"
2596,11104,Could not connect to *. Selecting a local address using heuristics.,warn,"[Could, not, connect, to, Selecting, a, local, address, using, heuristics]","['AUX', 'PART', 'VERB', 'ADP', 'VERB', 'DET', 'ADJ', 'NOUN', 'VERB', 'NOUN']","[87, 94, 100, 85, 100, 90, 84, 92, 100, 92]"
2597,17317,updated role [*],info,"[updated, role]","['VERB', 'NOUN']","[100, 92]"
2598,2518,Deleting some vestigial  |  rows of  |  from ,warn,"[Deleting, some, vestigial, rows, of, from]","['VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADP']","[100, 90, 84, 92, 85, 85]"
2599,7345,"Incomplete message read, expected: * got: *",warn,"[Incomplete, message, read, expected, got]","['ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB']","[84, 92, 92, 100, 100]"
2600,11760,Committing * with MPU ID *,info,"[Committing, with, MPU, ID]","['VERB', 'ADP', 'PROPN', 'PROPN']","[100, 85, 96, 96]"
2601,4231,An error occurred while verifying if [ | ] is a valid directory. Returning 'not valid' and continuing.,warn,"[An, error, occurred, while, verifying, if, is, a, valid, directory, Returning, not, valid, and, continuing]","['DET', 'NOUN', 'VERB', 'SCONJ', 'NOUN', 'SCONJ', 'AUX', 'DET', 'ADJ', 'NOUN', 'VERB', 'PART', 'ADJ', 'CCONJ', 'VERB']","[90, 92, 100, 98, 92, 98, 87, 90, 84, 92, 100, 94, 84, 89, 100]"
2602,7372,Conversation * has expired for *,info,"[Conversation, has, expired, for]","['NOUN', 'AUX', 'VERB', 'ADP']","[92, 87, 100, 85]"
2603,6498,Error : *,warn,[Error],['NOUN'],[92]
2604,1512,Getdata rc= |   | . Ignoring error. No error handling. No retrying.,warn,"[Getdata, rc, Ignoring, error, No, error, handling, No, retrying]","['NOUN', 'NOUN', 'VERB', 'NOUN', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN']","[92, 92, 100, 92, 90, 92, 100, 90, 92]"
2605,4578,Failed deleting of old *,warn,"[Failed, deleting, of, old]","['VERB', 'NOUN', 'ADP', 'ADJ']","[100, 92, 85, 84]"
2606,3745,Ignore the exception as the file size of HLog only affects the web ui,warn,"[Ignore, the, exception, as, the, file, size, of, HLog, only, affects, the, web, ui]","['VERB', 'DET', 'NOUN', 'SCONJ', 'DET', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'ADV', 'VERB', 'DET', 'NOUN', 'NOUN']","[100, 90, 92, 98, 90, 92, 92, 85, 96, 86, 100, 90, 92, 92]"
2607,10766,Try to restart or fail the job * (*) if no longer possible.,info,"[Try, to, restart, or, fail, the, job, if, no, longer, possible]","['VERB', 'PART', 'VERB', 'CCONJ', 'VERB', 'DET', 'NOUN', 'SCONJ', 'ADV', 'ADV', 'ADJ']","[100, 94, 100, 89, 100, 90, 92, 98, 86, 86, 84]"
